"Temps","Destinació principal","País de residència",Mètriques,Valors,estatus,Dada provisional,
"06/2016","Catalunya","Irlanda","Turistes (milers)","46.7","",""
"06/2016","Catalunya","Itàlia","Turistes (milers)","138.7","",""
"06/2016","Catalunya","Països Baixos","Turistes (milers)","51.7","",""
"06/2016","Catalunya","Països nòrdics","Turistes (milers)","80.9","",""
"06/2016","Catalunya","Portugal","Turistes (milers)","24.5","(*)",""
"06/2016","Catalunya","Regne Unit","Turistes (milers)","281.8","",""
"06/2016","Catalunya","Rússia","Turistes (milers)","92.9","",""
"06/2016","Catalunya","Suïssa","Turistes (milers)","29.9","",""
"06/2016","Catalunya","Resta d'Europa","Turistes (milers)","166.2","",""
"06/2016","Catalunya","Estats Units","Turistes (milers)","137.7","",""
"06/2016","Catalunya","Resta d'Amèrica","Turistes (milers)","79.7","",""
"06/2016","Catalunya","Resta del món","Turistes (milers)","163.4","",""
"06/2016","Catalunya","Total","Turistes (milers)","1850.8","",""
"05/2016","Catalunya","Alemanya","Turistes (milers)","149.9","",""
"05/2016","Catalunya","Bèlgica","Turistes (milers)","39.2","",""
"05/2016","Catalunya","França","Turistes (milers)","444.1","",""
"05/2016","Catalunya","Irlanda","Turistes (milers)","34.4","",""
"05/2016","Catalunya","Itàlia","Turistes (milers)","66.4","",""
"05/2016","Catalunya","Països Baixos","Turistes (milers)","67.7","",""
"05/2016","Catalunya","Països nòrdics","Turistes (milers)","67.2","",""
"05/2016","Catalunya","Portugal","Turistes (milers)","29.1","",""
"05/2016","Catalunya","Regne Unit","Turistes (milers)","203","",""
"05/2016","Catalunya","Rússia","Turistes (milers)","51.5","",""
"05/2016","Catalunya","Suïssa","Turistes (milers)","35.4","",""
"05/2016","Catalunya","Resta d'Europa","Turistes (milers)","133.9","",""
"05/2016","Catalunya","Estats Units","Turistes (milers)","78.8","",""
"05/2016","Catalunya","Resta d'Amèrica","Turistes (milers)","68.4","",""
"05/2016","Catalunya","Resta del món","Turistes (milers)","161.4","",""
"05/2016","Catalunya","Total","Turistes (milers)","1630.4","",""
"04/2016","Catalunya","Alemanya","Turistes (milers)","143.1","",""
"04/2016","Catalunya","Bèlgica","Turistes (milers)","27.3","",""
"04/2016","Catalunya","França","Turistes (milers)","471.6","",""
"04/2016","Catalunya","Irlanda","Turistes (milers)","25","",""
"04/2016","Catalunya","Itàlia","Turistes (milers)","108.7","",""
"04/2016","Catalunya","Països Baixos","Turistes (milers)","75.1","",""
"04/2016","Catalunya","Països nòrdics","Turistes (milers)","65.2","",""
"04/2016","Catalunya","Portugal","Turistes (milers)","15.7","(*)",""
"04/2016","Catalunya","Regne Unit","Turistes (milers)","162.5","",""
"04/2016","Catalunya","Rússia","Turistes (milers)","29.6","",""
"04/2016","Catalunya","Suïssa","Turistes (milers)","22.1","",""
"04/2016","Catalunya","Resta d'Europa","Turistes (milers)","113.5","",""
"04/2016","Catalunya","Estats Units","Turistes (milers)","44","",""
"04/2016","Catalunya","Resta d'Amèrica","Turistes (milers)","57.5","",""
"04/2016","Catalunya","Resta del món","Turistes (milers)","122.3","",""
"04/2016","Catalunya","Total","Turistes (milers)","1483","",""
"03/2016","Catalunya","Alemanya","Turistes (milers)","100.2","",""
"03/2016","Catalunya","Bèlgica","Turistes (milers)","18.8","",""
"03/2016","Catalunya","França","Turistes (milers)","216.3","",""
"03/2016","Catalunya","Irlanda","Turistes (milers)","13.7","",""
"03/2016","Catalunya","Itàlia","Turistes (milers)","74.7","",""
"03/2016","Catalunya","Països Baixos","Turistes (milers)","39.1","",""
"03/2016","Catalunya","Països nòrdics","Turistes (milers)","51.3","",""
"03/2016","Catalunya","Portugal","Turistes (milers)","23.9","",""
"03/2016","Catalunya","Regne Unit","Turistes (milers)","117.8","",""
"03/2016","Catalunya","Rússia","Turistes (milers)","18.9","",""
"03/2016","Catalunya","Suïssa","Turistes (milers)","32.6","",""
"03/2016","Catalunya","Resta d'Europa","Turistes (milers)","149.8","",""
"03/2016","Catalunya","Estats Units","Turistes (milers)","56.1","",""
"03/2016","Catalunya","Resta d'Amèrica","Turistes (milers)","46.4","",""
"03/2016","Catalunya","Resta del món","Turistes (milers)","116.8","",""
"03/2016","Catalunya","Total","Turistes (milers)","1076.4","",""
"02/2016","Catalunya","Alemanya","Turistes (milers)","70.3","",""
"02/2016","Catalunya","Bèlgica","Turistes (milers)","23","",""
"02/2016","Catalunya","França","Turistes (milers)","241.8","",""
"02/2016","Catalunya","Irlanda","Turistes (milers)","3.4","(*)",""
"02/2016","Catalunya","Itàlia","Turistes (milers)","76.3","",""
"02/2016","Catalunya","Països Baixos","Turistes (milers)","31.4","",""
"02/2016","Catalunya","Països nòrdics","Turistes (milers)","39.6","",""
"02/2016","Catalunya","Portugal","Turistes (milers)","15","",""
"02/2016","Catalunya","Regne Unit","Turistes (milers)","89.2","",""
"02/2016","Catalunya","Rússia","Turistes (milers)","15.9","",""
"02/2016","Catalunya","Suïssa","Turistes (milers)","30.3","",""
"02/2016","Catalunya","Resta d'Europa","Turistes (milers)","83.6","",""
"02/2016","Catalunya","Estats Units","Turistes (milers)","31.9","",""
"02/2016","Catalunya","Resta d'Amèrica","Turistes (milers)","51.3","",""
"02/2016","Catalunya","Resta del món","Turistes (milers)","127.4","",""
"02/2016","Catalunya","Total","Turistes (milers)","930.4","",""
"01/2016","Catalunya","Alemanya","Turistes (milers)","61.1","",""
"01/2016","Catalunya","Bèlgica","Turistes (milers)","16.7","",""
"01/2016","Catalunya","França","Turistes (milers)","216.9","",""
"01/2016","Catalunya","Irlanda","Turistes (milers)","13.5","",""
"01/2016","Catalunya","Itàlia","Turistes (milers)","75.8","",""
"01/2016","Catalunya","Països Baixos","Turistes (milers)","28.9","",""
"01/2016","Catalunya","Països nòrdics","Turistes (milers)","24.2","",""
"01/2016","Catalunya","Portugal","Turistes (milers)","13.9","",""
"01/2016","Catalunya","Regne Unit","Turistes (milers)","66.1","",""
"01/2016","Catalunya","Rússia","Turistes (milers)","26.9","",""
"01/2016","Catalunya","Suïssa","Turistes (milers)","27.6","",""
"01/2016","Catalunya","Resta d'Europa","Turistes (milers)","106.6","",""
"01/2016","Catalunya","Estats Units","Turistes (milers)","20.3","",""
"01/2016","Catalunya","Resta d'Amèrica","Turistes (milers)","53.7","",""
"01/2016","Catalunya","Resta del món","Turistes (milers)","113.6","",""
"01/2016","Catalunya","Total","Turistes (milers)","865.8","",""
